unique_id,random order,first x,tabu tenure,0 — 1,1 — 2,2 — 3,3 — 4,4 — 5,5 — 6,6 — 7,7 — 8,8 — 9,9 — 10,10 — 11,11 — 12,12 — 13,13 — 14,14 — 15,15 — 16,16 — 17,17 — 18,18 — 19,19 — 20,20 — 21,21 — 22,22 — 23,23 — 24,24 — 25,25 — 26,26 — 27,27 — 28,28 — 29,29 — 30,30 — 31,31 — 32,32 — 33,33 — 34,34 — 35,35 — 36,36 — 37,37 — 38,38 — 39,39 — 40,40 — 41,41 — 42,42 — 43,43 — 44,44 — 45,45 — 46,46 — 47,47 — 48,48 — 49,49 — 50,50 — 51,51 — 52,52 — 53,53 — 54,54 — 55,55 — 56,56 — 57,57 — 58,58 — 59,59 — 60,60 — 61
1large,False,1,50,"35741,471063","32632,958405","31249,981134","22410,786393","21923,40108","21208,455703","20399,237726","19871,766969","19764,51271","19609,626715","19311,002763","19054,619621","17524,570283","14963,510625","14634,880941","14614,687632","14351,35523","13957,515956","13546,403718","11643,864608","11445,659969","11284,033744","10786,631437","7098,2336847","6810,480431","6693,4586963","6687,96577","6675,6320388","6641,8870799","6621,0393212","6384,3423591","6384,3423591","6246,8352831","6200,724006","6131,6043152","5683,6702271","4849,9619439","4774,9155048",,"4761,2018482",,"4733,5434128",,"4716,2021645",,"4701,8699892",,,"4626,9093194",,"4626,9093194","4488,382965",,"4473,7204917",,"4460,2308863",,"4429,6897015",,,"4429,6897015"
1large,False,1,100,"35653,140766","31350,3721","28931,401062","22125,79019","21923,40108","21164,492294","20167,580594","19871,766969","19751,789918","19609,626715","19311,002763","19054,619621","18276,368135","14963,510625","14619,786119","14560,937213","14351,35523","13976,884558","13546,403718","11617,13414","11427,716991","11223,104387","10786,631437","7992,6017073","6810,480431","6693,4586963","6687,96577","6675,6320388","6641,8870799","6621,0393212","6384,3423591","6384,3423591","6246,8352831","6200,724006","6131,6043152","5683,6702271","4849,9619439","4774,9155048","4761,2018482",,,"4733,5434128",,"4716,2021645",,"4701,8699892",,,"4626,9093194",,"4488,382965",,,"4473,7204917",,"4460,2308863",,"4429,6897015",,,"4429,6897015"
1large,False,5,10,"37088,82037","33203,570947","30538,221916","29989,519365","29798,585124","29369,980104","29012,005738","28851,34978","28443,4219","28217,02218","28054,789578","27925,791225","27372,099845","26969,026043","26210,127401","21334,519731","18369,092913","17825,238728","17651,458085","17466,019647","17273,88067","17030,695559","16866,884646","16783,26889","16756,811522","16469,613989","16252,987407","16088,88568","15496,648769","15138,422748","14596,102073","14152,286105","13819,742384","13725,025188","13518,675747","13385,034886",,"13369,943506","13287,39891","13193,367137","12871,36273","12864,466066","12804,0804","12683,745794","12601,201198","12435,820588","12370,294181","12295,871153",,"12224,881462","12184,772229",,"12086,016048",,"11796,054847",,"11642,103719",,"11494,829573","11423,839882",
1large,False,5,50,"37088,82037","33203,570947","30538,221916","30096,608381","29798,585124","29369,980104","29135,564954","28851,34978","28510,938182","28317,921627","28141,262465","28019,417215","27530,164531","27190,136629","26482,580191","25630,511476","18843,399583","18178,631343","17795,823345","17558,152221","17466,019647","17273,88067","17030,695559","16866,884646","16783,26889","16756,811522","16469,613989","16249,849347","15920,181011","15496,648769","15007,425232","14596,102073","14152,286105","13819,742384","13664,095831","13518,675747","13385,034886",,"13369,943506","13287,39891","13193,367137","12871,36273","12864,466066","12804,0804","12683,745794","12601,201198","12435,820588","12370,294181",,"12295,871153","12224,881462",,"12184,772229","12184,772229","12086,016048","12086,016048","11796,054847","11642,103719",,"11494,829573",
1large,False,5,100,"37120,335347","34336,816794","30538,221916","30096,608381","29798,585124","29475,638191","29135,564954","28851,34978","28510,938182","28317,921627","28160,967163","28019,417215","27781,647938","27190,136629","26482,580191","25336,674055","18843,399583","18178,631343","17795,823345","17558,152221","17466,019647","17273,88067","17030,695559","16866,884646","16783,26889","16756,811522","16469,613989","16249,849347","15920,181011","15496,648769","15007,425232","14596,102073","14152,286105","13819,742384","13664,095831","13518,675747","13385,034886",,"13369,943506","13287,39891","13193,367137","12871,36273","12864,466066","12804,0804","12683,745794","12601,201198","12435,820588","12370,294181",,"12295,871153","12224,881462",,"12184,772229","12184,772229","12086,016048","12086,016048","11796,054847","11642,103719",,"11494,829573",
1large,False,10,10,"38745,473426","38190,979906","33339,897318","27089,514591","23312,479914","21409,602877","20686,541501","20384,674682","19988,921694","19844,556435","19674,921413","19284,678977","19284,678977","19141,748715","19021,414109","18898,13616","18823,77201","18655,547243","18527,86411","18410,901748","18266,727385","18137,286939","18009,603807","17901,594302","17773,91117","17582,287688","17473,698753","17346,01562",,"17105,605429","16954,833216","16809,479367","16745,611869","16693,774728","16562,036729","16458,570047","16228,483742","16047,31376","15977,125709","15832,5857","15832,5857","15681,444832","15415,134056","15357,834832","15146,998045","14927,188892","14683,526407","14543,862428","14443,211385","14267,194787","14168,438606","14099,933753","13991,965415","13702,661078","13542,00512","13281,285439","13127,593027","13127,593027","12945,881562","12840,967724","12690,047309"
1large,False,10,50,"38745,473426","38190,979906","33146,2021","27089,514591","23312,479914","21409,602877","20686,541501","20384,674682","20197,829151","19844,556435","19674,921413","19574,640178","19284,678977","19141,748715","19141,748715","19021,414109","18898,13616","18823,77201","18655,547243","18527,86411","18410,901748","18266,727385","18137,286939","18009,603807","17901,594302","17773,91117","17582,287688","17473,698753","17346,01562","17105,605429","16954,833216","16809,479367","16745,611869","16693,774728","16562,036729","16458,570047","16228,483742","16047,31376","15977,125709","15832,5857","15832,5857","15681,444832","15415,134056","15357,834832","15146,998045","14927,188892","14683,526407","14543,862428","14443,211385","14267,194787","14168,438606","14099,933753","13991,965415","13702,661078","13542,00512",,"13281,285439","13127,593027","13127,593027","12945,881562","12840,967724"
1large,False,10,100,"38745,473426","38190,979906","33339,897318","27089,514591","23312,479914","21409,602877","20686,541501","20575,758227","20197,829151","19844,556435","19674,921413","19574,640178","19284,678977","19141,748715","19141,748715","19021,414109","18898,13616",,"18823,77201","18655,547243","18527,86411","18410,901748","18266,727385","18137,286939","18009,603807","17901,594302","17773,91117","17582,287688","17473,698753","17346,01562","17105,605429","16954,833216","16809,479367","16745,611869","16693,774728","16562,036729","16458,570047","16228,483742","16047,31376","15977,125709","15832,5857","15832,5857","15681,444832","15415,134056","15357,834832","15146,998045","14927,188892","14683,526407","14543,862428","14443,211385","14267,194787","14168,438606","14099,933753","13991,965415","13702,661078","13542,00512",,"13281,285439","13127,593027","12945,881562",
1large,True,1,10,"38846,773836","35572,080535","33799,669103","32061,398253","29761,028553","27700,738073","25277,841713","22650,651368","20853,467581","18557,657328","16564,751155","15109,648265","13741,589259","13184,407642","11707,226917","11057,335874",,,"10197,628226","9152,269334","7736,3208512",,,,"7554,1628764",,,,"6479,7463649",,,,"6323,3071767","4983,8490872","4262,2630639","4244,858354","4046,4298615","3398,9684218","2203,7752119","1079,45267",,"165,46069388",0,,,,,,,,,,,,,,,,,,
1large,True,1,50,"36171,131992","31581,688007","29115,461221","27968,557809","27129,380117","27099,884472","26298,186123","25574,350011",,"24853,774883","24687,939676","24207,84911","22771,85028","22363,644505","22234,853719",,"21892,544708",,,,"21715,493943","21023,785183",,"18973,957712","18336,679508","18211,541713","18037,760587","16442,178173","14528,057967",,"12435,106857","10894,271277","10698,740868","8340,0424032","7811,2703096","7794,6742745","7783,6375655",,"6864,045617",,"6477,3909058",,,"6168,8386796","5556,6319742","5420,6496081","5183,5492381","5063,4543954",,,,"4264,7172272","3755,8194436",,,,"3426,8362397","3350,0821473","2454,6711841","1621,9635385","1606,9135251"
1large,True,1,100,"38231,393523","31861,104285","27605,974027","25451,94969",,"24255,396797","22612,222517",,"21966,416084","19990,404289",,"19376,012923",,"18824,92816",,"18329,323978","17335,054724","16997,615834","16891,899915","16891,899915","16787,98014",,,"16241,60941","15990,518282","14840,85667",,"14033,331903",,"13229,147397","12465,638486","12286,584446","11060,960591","8772,0977935",,"8686,0151136","8121,1215432","6077,6105151","5210,1563306","4794,6005388",,"4646,8832016",,,"4278,6141431","2785,3025591","1240,3866058","814,53154508",,"761,41706139",,"617,29333145",,"531,08757095","178,59861501","120,07782797",,,0,,
1large,True,5,10,"36057,788351","30448,041832","24386,458783","20373,583127","18422,629276","17265,772046","16720,197021","16315,760327","15609,516178",,"13237,718593","9095,7822894","7784,454549","6810,8197139","6319,3658057","5656,0802681","5627,4103223","5413,8283888","4789,8197787","4361,0572112","3517,2105914","2770,6074784","1806,3534439",,"1744,1178794","1495,6442644","1242,4211769","610,71052465","264,97000758",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1large,True,5,50,"36440,792387","31162,98178","26357,85258","23015,050895","18921,475767","16766,052632","14028,112394","12053,792689","9854,6867089","9407,8704681",,"8983,89595",,"7389,3916742","5910,0458922","4010,752041","3082,8033631",,"2797,1466324","1527,7610413","1349,4117767","1028,84079",,,,,"804,79062328","115,78523403",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1large,True,5,100,"35608,462884","31313,82276","26950,400006","22265,433145","19774,17019","19725,139765","17494,612093",,"15547,176861","13280,530893","11496,877424",,"11353,381587","10498,749437","10059,398691",,,"9974,2696012",,,"9974,2696012","8364,4432305","5850,7344214","5781,5926145","4451,8372533","3565,1183806","3292,0618316","2714,2132281",,"2608,0989209","2436,3489065","1564,5226981","1056,6661005","178,54482075",0,,,,,,,,,,,,,,,,,,,,,,,,,,
1large,True,10,10,"37229,492039","31065,696382","27549,169499","24970,404507","22010,554629","20835,303537","18223,380441","15651,919726","14934,285633","12341,863308","11734,782671","9788,9950752","9631,137659","9181,4740564","8936,316393",,"8487,3512446",,"8085,7771171","6039,9751404","5368,8181521","4563,4548585","4409,6752189","4301,0462511",,"3556,8578426","3009,4481909","2487,3992433","2026,9418684","930,37296562","376,24521474",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1large,True,10,50,"37980,157081","31793,289064","26971,849669","22964,87365","18912,249545","17820,310013","16467,201986",,"14218,448564","13536,539036",,"12794,876369","12255,612073",,"11183,261055",,,"10530,902202","10129,932541","9583,817553","9318,3366829",,"8783,3082197","7668,111001","6630,1282895","6086,8068876","5368,0420858",,,,"5065,6395486",,,"4734,3633502","3145,4634793","2858,7820233",,,"2483,2502446","1937,5884361","993,92856583",,"716,65086115",,"676,7364418","267,39763141",0,,,,,,,,,,,,,,
1large,True,10,100,"41960,638587",,,"41838,291758","41400,514876","40681,698388",,"40465,235958","39386,977741",,"38689,651006","34656,123518","33884,151861",,"33235,934902",,"30407,174475","26568,203538","22456,038168","20058,155229","17250,98924","15328,494981","14042,165477","12245,614206","10583,781766","8680,3277891","7304,7089068","6130,6822105","4533,2396627","3405,8159117",,"2998,4794456","2575,8241722",,"1894,6268282","993,93729363","828,02314258","328,54114702",0,,,,,,,,,,,,,,,,,,,,,,
20large,False,1,10,"42745,264134","35559,957881","29889,478272","29492,0239","29044,80499","28598,333376","27986,131674","27662,746357","27395,267361","27295,745335","27003,113748","26709,282618","26423,254543","25984,237711","25199,450532","24858,577839","23500,586137","22993,20582","22629,653344","21750,704646","18650,820619","18458,878293","18158,66357","18023,098585","17774,936328","17734,368357","17541,095253","17175,015079","17087,195399","16994,287756","16992,683179","16950,046169","16943,745578","16925,070309","16806,238173","16445,470796","15910,24853","15854,793243","15849,310158",,"15846,502156","15770,436267",,"15740,878447","15699,708067",,"15680,919532","15487,838588",,"15442,144387",,"15407,102079",,"15261,297653",,"15128,941377","15124,207433","15058,613196",,"15015,665551","14905,022342"
20large,False,1,50,"42745,264134","36013,148902","29957,637525","29486,742174","28903,938411","28598,333376","28269,424187","27885,667279","27395,267361","27114,227814","26902,50389","26662,247392","26423,254543","25984,237711","25185,078094","24600,807731","23473,713807","22961,530176","22609,811515","20543,890375","18650,820619","18450,95069","18063,519513","18023,098585","17774,936328","17734,368357","17541,095253","17157,760068","17087,195399","16994,287756","16992,683179","16950,046169","16943,745578","16925,070309","16925,070309","16445,470796","15910,24853","15854,793243","15849,310158",,"15846,502156","15770,436267",,"15740,878447","15699,708067","15680,919532",,"15487,838588",,"15442,144387",,"15407,102079","15261,297653",,"15128,941377",,"15068,469482","15058,613196","15015,665551",,"14905,022342"
20large,False,1,100,"42745,264134","36013,148902","29952,840601","29486,742174","28903,938411","28581,613528","27986,131674","27662,746357","27395,267361","27203,87815","26956,693797","26662,247392","26267,81085","25970,35958","25199,450532","24858,577839","23569,290811","22993,20582","22629,653344","21750,704646","18695,456523","18578,324298","18343,705687","18023,098585","17774,936328","17734,368357","17734,368357","17460,541675","17106,079152","16994,287756","16992,683179","16950,046169","16943,745578",,"16925,070309","16610,223915","15910,24853","15854,793243",,"15849,310158","15846,502156",,"15770,436267","15740,878447","15699,708067",,"15680,919532",,"15487,838588","15487,838588","15442,144387",,"15407,102079","15261,297653",,"15128,941377",,"15058,613196",,"15015,665551",
20large,False,5,10,"36529,644558","26406,022503","19273,759103","17559,358274","11716,768893","9505,9159997","9081,317868","5639,3248094","5086,9494963","4843,6962023","4555,0111651","3354,2893299","3347,9934764","3193,7311562","3176,6637049","3154,4207482","3083,6044748","3027,8665239","2852,8649536","2743,1478946",,"2724,6344746","2679,937472",,"2678,3328953","2579,3690481","2458,0603031","2432,0729894",,"2283,8870252",,"2254,5138528",,"2173,9108295",,"2144,6016811","2121,809253",,"2121,809253","2019,139958","1810,5106327",,"1810,5106327",,"1690,2454915","1690,2454915","1564,1289367","1516,0243526","1452,5948021","1397,41897","1253,8922","1152,6012891",,"1060,2998693","1060,2462664",,"898,5966083",,"812,55464918",,"728,8404585"
20large,False,5,50,"37033,932869","26100,449094","19273,759103","17060,155949","10877,519468","9505,9159997","9081,317868","5693,1941359","5086,9494963","4992,6588355","4555,0111651","3354,2893299","3347,9934764","3194,7669186","3176,6637049","3154,4207482","3083,6044748","3027,8665239","3027,8665239","2852,8649536","2743,1478946","2724,6344746",,"2679,937472","2678,3328953",,"2579,3690481","2458,0603031","2432,0729894",,"2283,8870252",,"2254,5138528","2254,5138528","2173,9108295","2144,6016811",,"2121,809253","2121,809253","2019,139958",,"1810,5106327",,"1810,5106327","1690,2454915","1690,2454915","1564,1289367",,"1516,0243526","1452,5948021","1397,41897","1253,8922","1152,6012891",,"1060,2998693","1060,2462664","1060,2462664","898,5966083",,"812,55464918",
20large,False,5,100,"37182,118833","26297,853045","19273,759103","17696,760581","11996,364199","9597,7762857","9081,317868","6324,0838158","5086,9494963","4992,6588355","4658,2756239","3368,3665176","3347,9934764","3194,7669186","3193,7311562","3154,4207482","3083,6044748","3027,8665239","3027,8665239","2852,8649536","2743,1478946","2724,6344746",,"2679,937472","2678,3328953",,"2579,3690481","2458,0603031","2432,0729894",,"2283,8870252",,"2254,5138528","2254,5138528","2173,9108295","2144,6016811",,"2121,809253","2121,809253",,"2019,139958","1810,5106327",,"1810,5106327",,"1690,2454915","1690,2454915","1564,1289367","1516,0243526","1452,5948021","1397,41897","1253,8922","1152,6012891",,"1060,2998693","1060,2462664",,"898,5966083",,"812,55464918",
20large,False,10,10,"41438,484222","36317,084534","33314,28393","33049,143745","32186,935954","31658,461415","31283,667328","30821,016246","30563,288938","30382,069019","30056,626152","29456,310315","28954,398699","28624,109635","28431,790285","28199,297317","27758,872069","27309,335086","27023,045826","26841,81594","26414,372261","26246,144038","26070,603142","25928,609576","25703,609251","25378,011304","25298,20065","25254,453086","25074,399894","25061,71978","24907,060737","24872,608435",,"24838,926421","24654,032849","24627,802765","24492,82984","24331,180182","24222,002414","24176,461672","23985,049544","23778,586158",,"23402,652697","23180,849891","22970,701058",,"22798,45276","22666,215281","22464,507998",,"22279,539507","22183,826057",,"22120,195424","22075,070023",,"21854,193136","21687,683113",,"21484,656781"
20large,False,10,50,"41438,484222","37201,525939","33698,834764","33106,433835","32186,935954","31876,130573","31508,289495","31014,20416","30748,811","30382,069019","30196,546957","29727,716964","29152,7959","28704,804066","28495,453027","28431,790285","28004,451187","27496,833314","27248,648148","26849,481791","26656,293877","26414,372261","26246,144038","26070,603142","25928,609576","25602,31834","25378,011304","25298,20065","25254,453086","25074,399894","25061,71978","24907,060737","24872,608435","24838,926421","24654,032849",,"24627,802765","24331,180182",,"24222,002414","24176,461672","23985,049544","23778,586158",,"23402,652697","23180,849891","22970,701058",,"22798,45276","22666,215281",,"22464,507998","22279,539507",,"22183,826057","22120,195424",,"22075,070023","21854,193136",,"21687,683113"
20large,False,10,100,"41438,484222","36829,874402","33698,834764","33049,143745","32186,935954","31876,130573","31283,667328","31014,20416","30563,288938","30382,069019","30196,546957","29727,716964","29152,7959","28624,109635","28431,790285","28199,297317","27758,872069","27309,335086","27023,045826","26849,481791","26656,293877","26414,372261","26070,603142","25928,609576","25703,609251","25602,31834","25378,011304","25298,20065","25254,453086","25074,399894","25061,71978","24907,060737","24872,608435","24838,926421","24654,032849","24627,802765","24492,82984","24331,180182","24222,002414","24176,461672",,"23985,049544","23778,586158","23402,652697","23180,849891",,"22970,701058","22798,45276",,"22666,215281","22464,507998",,"22279,539507","22183,826057",,"22120,195424","22075,070023",,"21854,193136","21687,683113",
20large,True,1,10,"37773,117319","33382,777915","27889,57373","25877,447926",,,,"25311,889644","24673,373",,"24476,325147",,"23751,025211",,,"23631,697278",,,"23582,899818",,"23487,225178","22926,07165",,,"21482,634438",,"21419,790907",,"21415,988798",,,"21218,85628",,,,"19572,624866","17688,006626","16571,908698",,"15341,466682",,,"14759,914256","13878,271194",,,"12955,351278","12526,408982",,,"12101,562943",,"11865,406197","9701,2669432","8941,0466662","8895,8822636",,"8677,6192838",,"8374,8120003","8225,6703357"
20large,True,1,50,"36553,01047","30870,39856","27259,576306","22992,312312","19464,775657","15845,772305","15068,846703",,,"12882,938306",,,,"12863,117684","12683,549608","12450,265267","11989,590225",,"10311,524891","9203,332518","7769,6843723","6622,2778475","5371,2171525","3707,1868165","2673,8246644","2306,0679526","2261,936351","1351,1855019","724,07031056",,,"498,46798915",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20large,True,1,100,"37621,325322","30294,81825","28314,471541","27114,578845","26765,109018",,"26311,373513",,,"24298,394026","23655,18609","22798,987606",,,"22798,987606",,"22491,683943",,,,"21989,694469",,,,,"21700,999951",,,,"21612,587733","19681,648325","19623,132939","18816,192858","18137,468421","17196,86159","15870,200004","15613,881087","15335,492356","14464,526409",,"14250,668306",,,"13588,446477",,,"13448,962124","12449,256978","10182,30612","9764,3301238",,,"9463,1460288",,,"9176,4730523",,"8461,7599534","6925,6346462","5521,3540127","5470,2499611"
20large,True,5,10,"37033,050949","31473,564728","26461,532964","23098,611853","20390,478241","18021,118208","17400,199945","16522,916804","16099,124284","15349,247614","12496,850246","10048,196815","8483,154801","6236,8968898","5807,9036838","3871,8919319","3191,5794562",,"1576,5234112","1163,1123759","918,07751914","715,86814884",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20large,True,5,50,"38117,972264","35002,938266","32702,601987","30430,482462","27093,532669",,"26791,347154",,,,,"26653,188502","25647,768997",,"24781,637449",,,,,"23893,434941",,"23845,991408",,,"23829,71668","23306,212284","22174,704141","20831,535726",,,"20268,412581",,,"19792,079938",,"19566,867419",,"19215,750539","17746,901439","17412,451498","16656,518421","15809,797667","15099,393374",,,"15031,446683","14647,361662",,,"14504,22782","12098,553056","11671,776771",,,,"9757,67429",,"8671,1338706","8105,3582333","7597,22379",
20large,True,5,100,"37382,382509","31800,43527","27608,63629","24533,203307","20432,188996","18925,053263","17088,266756",,"16822,474472","16652,377398",,"14062,489201","13197,475714",,"12262,372382","10686,385553",,,"8904,5103205","7386,9516191","7139,648539",,,,"7041,1822166","6645,6501983",,"6189,5965982",,,"6167,0438223",,"6018,8578582",,"5736,8457593",,,"5085,7621314","4861,8872452","4197,5340725","4044,460032","3935,0214327","3329,3857366","1693,3988835","913,45705083","497,60940888","76,805612574",,0,,,,,,,,,,,,
20large,True,10,10,"37106,916747","32173,654777","27548,615787","25865,382469","23150,972601","21433,802476","18924,272871",,,,,"18639,605628",,"18162,340047",,,,,"16756,8898","16178,76715",,,,"15682,736502","15142,421809","13576,382819","12456,642236","10248,530653","9500,3232697",,,,,"9235,9845289",,,,"8384,0362013","8140,5784121","7841,2467253",,"6877,1831036","6291,3343512","5848,6468482","5706,6387252",,"4752,5172604","3907,0742644","3378,6822563","2567,2937183","2216,5548359","2000,1226388",,,"1891,9531808","1210,2006263","1156,010719",,,"131,99545151","131,99545151"
20large,True,10,50,"38499,44633","32798,165143","28041,370615","22554,293406","20068,222042","16211,635349","14247,477944","12230,398785","10132,58344","8154,8682229","6640,9859238","5371,036869","3702,8758124","3463,4582215",,"3222,9644367","2965,6721692",,,"2874,0035587",,,"2757,9298471","2474,9112502","2225,8752138",,,"1865,8357852","1487,476403","713,14668561",,,"472,75291947",,,,"293,38295213",0,,,,,,,,,,,,,,,,,,,,,,,
20large,True,10,100,"38377,591008","33325,632385","28013,116299","24215,793571","21305,803527","18724,344909","17640,717586",,"15426,123288","15242,123827",,"14949,326644","13508,160571",,,"12378,125229","10579,165907","9535,9842493","8494,0462756","7317,0786225","6822,4416206",,,"6742,2338641",,"6454,8673302",,"6115,4491962","5811,1365306",,"5141,5542914","4141,3570683","3715,8359372","2158,4252275","1360,270565","831,51707909","191,4837694",,,,"5,5890617402",0,,,,,,,,,,,,,,,,,,,
2large,False,1,10,"38446,281345","38184,876777","38042,156806","37971,358668","37416,637117","37076,560851","36339,203218","36170,23832","36060,124499","35973,492345","35973,492345","35863,904828","35417,609481","34211,940864","33366,063374","32871,674157","30715,847096","23232,664389","18372,598732","14825,755854","14613,159228","14540,514516","14476,025926","14422,036981","14364,482438","14317,191627","14266,486517","14213,188999","14130,402245","14089,331745","13850,088932",,"13802,187645","13002,488805","12967,193987",,"12950,87869","12892,051459","12828,995221",,"12686,73423",,"12666,92866","11492,074127",,"11397,133167","11184,029106","11163,590716","11142,323385","10867,270236","10839,601575","10808,652317",,"10725,883705","10672,255169","10540,1114",,"10520,101361","10515,212273","10427,386552","10419,310758"
2large,False,1,50,"38587,24758","38184,876777","38055,563023","37971,358668","37416,637117","36654,163786","36334,175674","36091,190134","36060,124499","35973,492345","35888,507377","35678,27486","35290,663611","34211,940864","33317,838804","32816,366851","30172,524632","23413,735008","17831,134409","14780,643279","14613,159228","14540,514516","14476,025926","14422,036981","14364,482438","14317,191627","14266,486517","14213,188999","14130,402245","14089,331745","13850,088932",,"13802,187645","13002,488805","12967,193987","12950,87869",,"12892,051459","12828,995221",,"12686,73423","12666,92866",,"11492,074127","11484,222685","11358,246555","11184,029106","11142,323385","10952,255204","10850,66662","10839,601575","10808,652317","10725,883705",,"10672,255169","10540,1114","10540,1114","10520,101361","10515,212273","10419,310758","10419,310758"
2large,False,1,100,"38587,24758","38184,876777","38042,156806","37971,358668","37416,637117","36654,163786","36334,175674","36170,23832","36060,124499","35973,492345","35888,507377","35711,112746","35088,911922","34111,45449","33232,853836","32838,623317","30671,849053","22886,867932","18784,586008","14825,755854","14613,159228","14540,514516","14476,025926","14422,036981","14364,482438","14317,191627","14266,486517","14213,188999","14130,402245","14089,331745","13850,088932",,"13802,187645","13002,488805","12967,193987","12950,87869",,"12892,051459","12828,995221",,"12686,73423","12666,92866",,"11492,074127",,"11397,133167","11184,029106","11142,323385","10993,325704","10850,66662","10839,601575","10808,652317",,"10725,883705","10672,255169","10540,1114","10540,1114","10520,101361","10515,212273","10427,386552","10419,310758"
2large,False,5,10,"38112,113944","37321,786639","36193,651305","35647,720703","35211,859011","35042,247891","34925,309756","34797,480004","34701,250059","34646,028866","34450,792733","34346,765276","34258,385395","34111,166914","34019,993721","33806,054113","33519,564599","33095,283526","32747,306529","32207,017113","31720,32569","31619,169124","31491,383849","31439,523171","31223,850518","31094,578155","30964,658833","30847,75433","30711,386874","30505,047328","30354,032506","30179,726638","29967,468913","29745,569944","29627,872156","29477,988541",,"29304,625257","29140,450117","29109,955937","28888,056968","28739,037789",,"28602,670334","28430,632882","28367,576645","28246,346028","28246,346028","28041,981079","27990,935846","27990,935846","27937,837091","27937,837091","26553,387101","25656,555259","25470,577699","24715,901916","24087,754473","23964,424898","23915,91662","23915,91662"
2large,False,5,50,"38112,113944","37321,786639","36193,651305","35647,720703","35483,687548","35042,247891","35018,650312","34812,339906","34761,456826","34646,028866","34594,726526","34450,792733","34273,256789","34150,453018","34111,166914","34007,805802","33806,054113","33331,598465","33095,283526","32747,306529","32007,758594","31720,32569","31619,169124","31491,383849","31235,38261","31114,869687","31094,578155","30964,658833","30847,75433","30711,386874","30505,047328","30354,032506","30179,726638","29967,468913","29745,569944","29627,872156","29627,872156","29477,988541","29304,625257","29140,450117","29109,955937",,"28888,056968","28739,037789","28602,670334","28430,632882","28367,576645","28246,346028",,"28246,346028","28041,981079","27990,935846","27937,837091",,"27640,906968","26332,72232","25656,555259","25301,878615","24715,901916","23964,424898",
2large,False,5,100,"38355,938361","37684,706796","36756,979627","35998,99337","35483,687548","35127,82127","35042,247891","34925,309756","34797,480004","34701,250059","34646,028866","34594,726526","34346,765276","34273,256789","34150,453018","34019,993721","34007,805802","33806,054113","33331,598465","33095,283526","32747,306529","32207,017113","31720,32569","31619,169124","31491,383849","31235,38261","31114,869687","31094,578155","30964,658833","30847,75433","30711,386874","30505,047328","30354,032506","30179,726638","29967,468913","29745,569944",,"29627,872156","29477,988541","29304,625257",,"29140,450117","29109,955937","28888,056968",,"28739,037789","28602,670334","28430,632882",,"28367,576645","28246,346028","28246,346028","28041,981079",,"27990,935846","27937,837091","27937,837091","27371,769741","26285,542082","25656,555259","25541,108002"
2large,False,10,10,"39734,225433","38986,117219","37863,051522","36853,685744","35951,765693","35300,436419","34975,346428","34753,994004","34245,16199","33762,650124","33216,97119","33099,273401","32949,389786","32433,692593","32269,77108","32249,479549","31859,564574","31804,23985",,"31476,428405","31327,409226","31230,13278","30960,995552",,"30680,353076","30398,224555","30258,033046","30062,716726","30062,716726","29835,904102","29441,395332","29327,214988","29026,756046","28816,992589","28657,790965","28538,091867","28317,427086","28128,988477","27931,908463","27839,424014","27722,51951","27624,074641","27439,787787","27203,472848","26937,368584",,"26763,062716","26626,69526","26292,356167","26167,733645","26167,733645","25994,370361","25849,927735","25555,428471",,"25214,580617","25173,510117","24978,461019","24730,455023","24632,063216","24376,451573"
2large,False,10,50,"39734,225433","38871,087194","37645,811806","36709,751951","35692,403939","35300,436419","34838,978972","34534,815329","33979,709439","33527,231828","33216,97119","32949,389786","32881,994623","32269,77108","32249,479549","32010,579395","31859,564574","31804,23985","31573,251218","31327,409226","31230,13278","30960,995552","30680,353076","30398,224555","30258,033046","30062,716726","30062,716726","29835,904102","29720,413008","29327,214988","29026,756046","28816,992589","28657,790965","28538,091867","28317,427086","28128,988477","27931,908463","27839,424014","27722,51951","27624,074641","27439,787787","27203,472848","27149,844311","26937,368584","26763,062716","26626,69526","26292,356167","26167,733645",,"25994,370361","25849,927735","25555,428471",,"25214,580617","25173,510117","24978,461019","24730,455023","24632,063216","24376,451573",,"24293,607492"
2large,False,10,100,"39734,225433","38986,117219","37863,051522","36709,751951","35951,765693","35300,436419","34975,346428","34534,815329","33979,709439","33527,231828","33216,97119","33099,273401","32881,994623","32269,77108","32249,479549","32010,579395","31859,564574","31804,23985","31573,251218","31476,428405","31327,409226","31230,13278","30680,353076","30398,224555",,"30258,033046","30062,716726","30062,716726","29835,904102","29720,413008","29441,395332","29327,214988","29026,756046","28816,992589","28657,790965","28538,091867","28317,427086","28128,988477","27931,908463","27839,424014","27722,51951","27624,074641","27439,787787","27203,472848","27149,844311","26937,368584","26763,062716","26626,69526","26292,356167",,"26167,733645","25994,370361","25849,927735",,"25555,428471","25214,580617","25173,510117","24978,461019","24730,455023",,"24632,063216"
