random order,unique_id,tabu tenure,first x,size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
False,1medium,10,10,medium,"18032,677701","16151,978698","15603,231486","14877,993059","14301,395016","13661,898797","12875,790872","12051,171075","11220,450199","10741,529883","9725,2375965","9190,6510848","8419,9108091","7864,9770221","7411,3000809","7175,0117522","6778,9297569","6544,4772604","6252,3387365","6093,3658038","5895,7305099","5552,4089732","5479,4962488","5301,9110562","5181,5161951","5118,6021164","5057,0025204","4813,4704508","4788,8439622","4638,9995327","4543,9016378","4542,6765668","4241,722921","4109,3898821","3993,8101079","3699,8838718","3620,9226509","3511,7521881","3511,7521881","3311,0730448","2963,938474","2591,3684966","2206,6741483","2093,3957807","1805,5173177","1321,8406867","1249,3506605","1249,3506605","1094,8559526","945,49142806","809,99002973","606,79542922","606,79542922","462,92886019","379,1349925","341,84969314",,"249,72954106","199,83601578","165,05346904","49,9874007",
False,1medium,50,1,medium,"17856,413739","9786,2857228","9196,9908525","8915,163528","8439,236556","7769,9682738","7627,775151","7490,8287036","7340,4662557","5977,4166322","5709,5758163","5593,9663029","4721,806141","4566,4038912","4500,4646834","4317,8129485","4279,8664468","3090,4455042","2701,8056447","2478,7228968","2392,0274192","1963,6830441",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1medium,50,5,medium,"18248,901136","17445,549328","15385,671133","12373,450474","11145,404975","10278,715003","5244,2286269","4594,621566","4331,2768522","4143,0779829","4006,3610383","3810,9391599","3671,9226894","3593,6181307","3554,0448277","3221,9556189","3016,9652858","2840,406536","2793,9428444","2732,7524833","2550,0425035","2481,2138648","2387,9256126","2346,4690216","2195,5099757","2117,6646575","1878,6603277","1640,5761887","1525,9628181","1503,889665","1381,396453","1262,8103817","1262,8103817","1130,4773427","1130,4773427","1122,4499209","1071,2475417","1031,8464258","929,71950984","924,51714186","920,1827025","920,1827025","813,66707391","681,36050041","385,47649526","225,91058406","106,44973109",0,,,,,,,,,,,,,,
False,1medium,50,10,medium,"18032,677701","16151,978698","15401,833787","14745,454426","14064,444886","13318,373791","12553,583308","11665,946679","11019,816849","10070,852772","9360,5709057","8767,9658939","8103,9813519","7575,6197629","7289,9709286","6913,3720846","6544,4772604","6252,3387365","6093,3658038","5895,7305099","5731,6217551","5479,4962488","5301,9110562","5181,5161951","5118,6021164","4929,050225","4813,4704508","4788,8439622","4610,9519705","4543,9016378","4409,8584835","4241,722921","4109,3898821","3699,8838718","3620,9226509","3620,9226509","3511,7521881","3382,6525081","3311,0730448","2591,3684966","2274,8419567","2206,6741483","2093,3957807","1805,5173177","1302,0131924","1249,3506605","1094,8559526","945,49142806","809,99002973","711,41591121","606,79542922","606,79542922","462,92886019","379,1349925","341,84969314","341,84969314","249,72954106","199,83601578","165,05346904","49,9874007",0,
False,1medium,100,1,medium,"17856,413739","9946,1417661","9414,481117","8951,2042682","8510,8427278","8005,0915757","7676,3477611","7490,8287036","7340,4662557","5977,4166322","5730,0251783","5581,1060119","4721,806141","4566,4038912","4500,4646834","4317,8129485","4244,6476729","3039,5404083","2701,8056447","2478,7228968","2392,0274192","1749,8920993",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1medium,100,5,medium,"18090,963528","17109,64341","14962,808083","11640,284174","11003,366422","10124,956513","4723,7212461","4555,4091151","4214,6574461","4143,0779829","3985,3619516","3734,1627749","3655,1943951","3583,2116996","3438,0849585","3221,9556189","2948,3231019","2840,406536","2732,7524833","2657,3717875","2550,0425035","2481,2138648","2346,4690216","2195,5099757","2117,6646575","1878,6603277","1640,5761887","1525,9628181","1503,889665","1381,396453","1262,8103817","1262,8103817","1130,4773427","1130,4773427","1122,4499209","1071,2475417","1031,8464258",,"929,71950984","920,1827025",,"813,66707391","773,48065249","557,62482993","225,91058406","225,91058406","106,44973109",0,,,,,,,,,,,,,,
False,1medium,100,10,medium,"18032,677701","16151,978698","15401,833787","14745,454426","14064,444886","13476,379739","12676,146914","11885,399723","11163,444186","10533,50352","9684,1243539","9005,1320273","8255,5911271","7700,6573401","7289,9709286","7077,6917666","6778,9297569","6367,9185107","6189,9654648","6013,2612738","5895,7305099","5552,4089732","5375,4437514","5301,9110562","5181,5161951","5118,6021164","4929,050225","4813,4704508","4788,8439622","4610,9519705","4543,9016378","4409,8584835","4241,722921","4109,3898821","3699,8838718","3620,9226509","3620,9226509","3511,7521881","3382,6525081","3311,0730448","2591,3684966","2398,7325104","2206,6741483","2093,3957807","1805,5173177","1302,0131924","1249,3506605","1094,8559526","945,49142806","809,99002973","711,41591121","606,79542922","462,92886019","462,92886019","379,1349925","341,84969314","341,84969314","249,72954106","199,83601578","165,05346904","49,9874007",
False,20medium,10,1,medium,"16044,336407","15101,142502","14856,626549","14277,130861","13939,356877","13418,773204","12903,855396","11702,212293","10747,470531","8054,2150428","7654,5516931","7443,9915737","7300,4031858","7038,1808972","6980,7018336","6833,0902513","6825,2520177","6785,7483013","6729,8712816","6623,0723379","6426,481267","6396,3120349","6274,2159329","6191,6500259","5729,333993","5700,6573081","5647,4280612","5633,1147855","5458,0153135","5287,2888196","5182,9163438","5104,7660942","5056,9696526","4902,2185521","4881,6071253","4825,4093562","4821,446429","4717,1651813","4634,1487316","4508,1663205","4367,6456356","4334,4169729","4290,8881053","4045,3961481","3891,3900712","3801,6008953","3592,0395002","3585,5525995","3556,175984","3473,1885481","3457,5168162","3372,4818242","3244,8384918","3235,8902609","3128,6214117","3100,1882388","3100,1882388","3017,8205232","2917,5621931","2626,858393","2595,478372",
False,20medium,10,5,medium,"7151,4046001","6121,0739614","5820,2351888","5668,5989468","5485,0347298","4999,2206588","4898,8510772","4788,6874914","4591,836689","4124,8340316","3842,3695262","3694,7921681","3522,0128459","3351,554268","3101,3384321","2959,2629479","2825,8899501","2602,7492885","2505,7588566","2481,686567","2473,4897917","2243,891157","2190,522208","2123,5432877","2056,4593593","1497,095662","1240,0064141","1081,9231374",,"920,060241","795,91739584","720,85115089","522,6694074","435,11508519","339,26568297",,"282,89579341","249,84756117","249,84756117","102,38606028",,"69,675282863",0,,,,,,,,,,,,,,,,,,,
False,20medium,10,10,medium,"19822,68611","18189,196359","16924,613709","15607,995609","14979,121092","14013,504482","13356,265382","12320,812594","11645,236943","11115,523956","10515,189954","9868,1441486","9345,6146588","8905,6122119","8178,5193164","8043,996489","7365,2632848","6734,7109133","5815,1258935","5500,0296156","5244,4016406","4910,5887177","4728,9959545","4566,8843914","4310,5088919","4124,4446642","4057,403608","3958,8160154","3797,7107539","3607,1978359","3466,6357636","3370,7863614","3321,6105031","3274,7121256","3167,4938876","3126,2488801","3010,8598602","2540,4620876","2134,9902789",,"2078,7925098","2033,4180869","2002,7675855","1904,5204525","1904,5204525","1691,6541515","1593,2104298","1493,285346",,"1296,415762","1135,2353223","1037,7867997","710,69697254",,"591,17743222",,"463,51265681","358,80147617",,"325,39470224","147,59182042",
False,20medium,50,1,medium,"16044,336407","15101,142502","14856,626549","14679,083791","14070,437215","13741,585489","13307,701157","12054,270795","11207,886102","8076,3982888","7874,3547488","7654,5516931","7443,9915737","7256,481271","7038,1808972","6980,7018336","6891,820348","6833,0902513","6819,1550752","6785,7483013","6659,4914695","6623,0723379","6426,481267","6388,1152597","6274,2159329","5863,1499515","5729,333993","5700,6573081","5680,9292628","5647,4280612","5458,0153135","5458,0153135","5442,03992","5182,9163438","5142,0975138","5071,7422797","5056,9696526","4902,2185521","4881,6071253","4825,4093562","4821,446429","4717,1651813","4667,1725461","4508,1663205","4408,2322332","4367,6456356","4334,4169729","4290,8881053","4092,0564475","4045,3961481","3827,2541441","3722,9755296","3592,0395002","3585,5525995","3556,175984","3473,1885481","3457,5168162","3403,5987241","3372,4818242","3244,8384918","3235,8902609",
False,20medium,50,5,medium,"7292,5022563","6121,0739614","5889,3168122","5668,5989468","5526,8256721","5057,9443408","4957,0620958","4832,3134958","4591,836689","4299,9335036","3992,4730103","3799,8226651","3607,9715889","3454,0548091","3238,4328418","3021,0890791","2927,7380262","2825,8899501","2572,7377769","2505,7588566","2473,4897917","2353,9586994","2243,891157","2190,522208","2123,5432877","2056,4593593","1373,6247482","1240,0064141","1081,9231374","920,060241","795,91739584",,"720,85115089","522,6694074","435,11508519","339,26568297","282,89579341","249,84756117",,"136,726135","102,38606028","69,675282863","38,995766083",0,,,,,,,,,,,,,,,,,,
False,20medium,50,10,medium,"19772,693475","18011,116141","16924,613709","15607,995609","14979,121092","14013,504482","13356,265382","12320,812594","11645,236943","10962,909552","10515,189954","9801,307807","9345,6146588","8905,6122119","8178,5193164","7804,3553216","7365,2632848","6647,8903341","5713,6201254","5500,0296156","5244,4016406","4910,5887177","4728,9959545","4566,8843914","4206,9589215","4124,4446642","3958,8160154","3928,6467833","3797,7107539","3466,6357636","3370,7863614","3321,6105031","3274,7121256","3167,4938876","3126,2488801","3010,8598602","2540,4620876","2484,0628224","2134,9902789","2078,7925098","2033,4180869","2002,7675855",,"1904,5204525","1691,6541515","1593,2104298","1493,285346",,"1296,415762","1135,2353223","1037,7867997","710,69697254",,"591,17743222",,"463,51265681","358,80147617",,"325,39470224","147,59182042",,"25,168092662"
False,20medium,100,1,medium,"16114,921051","15204,987187","15085,144695","14720,505926","14141,010239","13890,406909","13307,701157","12122,581409","11682,284874","10749,25731","8054,2150428","7688,2565716","7443,9915737","7300,4031858","7090,8392083","6980,7018336","6946,1941326","6833,0902513","6819,1550752","6785,7483013","6729,8712816","6659,4914695","6536,2517587","6396,3120349","6388,1152597","6273,5559577","5863,1499515","5729,333993","5680,9292628","5647,4280612","5633,1147855","5458,0153135","5442,03992","5182,9163438","5142,0975138","5071,7422797","5056,9696526","4902,2185521","4881,6071253","4825,4093562","4821,446429","4717,1651813","4717,1651813","4634,1487316","4508,1663205","4367,6456356","4334,4169729","4290,8881053","4246,4592137","4045,3961481","3891,3900712","3801,6008953","3631,1286137","3592,0395002","3556,175984","3473,1885481","3457,5168162","3457,5168162","3372,4818242","3264,3234339","3244,8384918",
False,20medium,100,5,medium,"7292,5022563","6121,0739614","5889,3168122","5668,5989468","5526,8256721","5057,9443408","4957,0620958","4832,3134958","4648,1254191","4299,9335036","4124,8340316","3799,8226651","3607,9715889","3454,0548091","3238,4328418","3021,0890791","2927,7380262","2602,7492885","2572,7377769","2481,686567","2473,4897917","2353,9586994","2243,891157","2190,522208","2056,4593593","1754,269942","1373,6247482","1240,0064141","1081,9231374","920,060241","795,91739584","720,85115089",,"522,6694074","435,11508519","339,26568297","282,89579341","249,84756117","249,84756117","102,38606028",,"69,675282863",0,,,,,,,,,,,,,,,,,,,
False,20medium,100,10,medium,"19772,693475","18011,116141","16924,613709","15607,995609","14979,121092","14013,504482","13356,265382","12320,812594","11645,236943","10962,909552","10515,189954","9801,307807","9280,4991149","8905,6122119","8178,5193164","7804,3553216","6951,7164777","6414,1031708","5713,6201254","5500,0296156","5244,4016406","4910,5887177","4728,9959545","4566,8843914","4206,9589215","4124,4446642","4057,403608","3928,6467833","3797,7107539","3607,1978359","3466,6357636","3370,7863614","3321,6105031","3167,4938876","3126,2488801","3010,8598602","2540,4620876","2484,0628224","2134,9902789","2078,7925098","2033,4180869",,"2002,7675855","1904,5204525","1691,6541515","1593,2104298",,"1493,285346","1296,415762","1135,2353223",,"950,0457204","710,69697254","591,17743222",,"463,51265681","358,80147617",,"325,39470224","147,59182042",,"25,168092662"
False,2medium,10,1,medium,"18392,877498","13347,580158","12434,258367","12161,666926","11770,89929","10768,467126","10456,150996","10202,871158","10087,10606","9910,0157469","9828,5253092","9487,6044054","9313,0089533","8996,7865641","8742,6347274","8401,8437453","8158,676991","7850,3939011","7691,0215042","7628,5639884","7388,1541241","7156,8974195","6985,8603163","6841,9657923","6638,8483387","6351,9546791","6186,9622068","5951,5018128","5801,2114781","5606,9243811","5562,6506018","5437,1375944","5191,4065539","4959,8995959","4752,5548376","4496,1022312","4265,738018","4188,5619278","3764,1091074","3583,5663911","3116,4232228","2932,3427841","2786,998489","2524,4761457","2193,1911365","1967,6782915","1802,5974941","1726,0673714","1553,4843098","1387,217562","1195,4719312","950,54955446","644,01532261","511,59155387","140,55811923",0,,,,,,
False,2medium,10,5,medium,"19981,681557","18474,797329","17382,004815","15994,322898","15040,172031","14468,163651","13944,901214","13625,073029","13269,805026","13064,267817","12967,565283","12468,491823","11827,496394","11489,413103","11252,14035","10294,68325","9626,271647","9266,2417565","9059,9934849","9008,4456232","8490,8044716","6848,5479296","6848,5479296","6218,914662","5790,6614369","5561,6063747","5364,7687277","5185,9758653","4955,2548157","4730,8174613","4621,1243175","4436,9316105","4280,7798068","4219,9802619","4003,9902562","3728,2486363","3576,113238","3349,8969897","3092,8543362","2972,7339582","2838,0232483","2647,9547517","2393,3509473","2098,3307814","2098,3307814","1575,7010122","1346,4082051","1277,7428237","1019,663433","954,06907643","752,9310702","724,07809176","633,17662718","478,11602479","411,23144143","318,83185383","193,10314526","66,851786551","6,3608109767",,0,
False,2medium,10,10,medium,"19570,617723","18001,135124","15724,339075","14944,831486","13750,377148","13238,493496","12873,642532","12366,01293","12251,297853","11884,746288","11584,794122","11188,320788","10653,169255","10401,066426","10148,664834","9736,6128182","9657,0002329","9094,8354892","8629,4911475","8182,1886386","7870,2100592","7774,6146372","6915,9216894","5565,7390314","5262,4373568","4826,2499577","4391,9243347","4066,5973596","3878,1957764","3734,0503649","3599,339655","3401,3534904","2865,3285653","1912,6451815","1855,2615003","1721,9493309","1683,2345639","1650,800498","1622,0194292","1607,1898951","1448,3218512","1323,0900059","1233,6867354","1116,6366581","1032,2270866","873,5988249","873,5988249","734,39277979","616,6477279","458,07827685",,"372,04509072","191,34088937","109,57750496","10,648541154",0,,,,,,
False,2medium,50,1,medium,"18505,016297","13347,580158","12605,1371","12295,954173","12155,46578","11363,833832","10581,04791","10455,310744","10202,871158","10087,10606","9947,8317703","9857,3345529","9617,9069861","9321,7067185","9057,96357","8996,7865641","8832,5822034","8401,8437453","8219,509215","7890,8693683","7833,8802607","7691,0215042","7628,5639884","7388,1541241","7156,8974195","7021,3893194","6841,9657923","6726,1798959","6357,8626505","6201,9910245","6061,1949567","5825,2504541","5692,0647372","5606,9243811","5562,6506018","5437,1375944","5191,4065539","5119,7942977","4790,685387","4586,7458146","4457,3874642","4265,738018","4083,4381382","3764,1091074","3632,9409802","3572,8814975","3000,294095","2932,3427841","2786,998489","2524,4761457","2193,1911365","2000,0551944","1891,4093979","1802,5974941","1562,8778717","1460,0957637","1319,9894357","1108,9548529","950,54955446","644,01532261","615,44473828",
False,2medium,50,5,medium,"19981,681557","18554,91723","17518,262369","16312,244826","15551,903909","14854,709168","14094,96133","13914,434013","13464,189477","13152,900226","12989,710727","12794,048667","12352,950738","11812,999122","11427,547148","10975,527254","10294,68325","9626,271647","9266,2417565","9059,9934849","9008,4456232","8490,8044716","6848,5479296","6848,5479296","6218,914662","5790,6614369","5667,8819573","5413,8575495","5185,9758653","4955,2548157","4853,5969409","4621,1243175","4436,9316105","4302,1341619","4219,9802619","4003,9902562","3908,7738167","3662,8215356","3349,8969897","3239,0990174","3052,8538591","2838,0232483","2691,9310138","2520,0881236","2393,3509473","2098,3307814","1675,5171158","1575,7010122","1346,4082051","1277,7428237","1019,663433","752,9310702","724,07809176","633,17662718","604,36738351","478,11602479","411,23144143","318,83185383","193,10314526","66,851786551","6,3608109767",
False,2medium,50,10,medium,"19570,617723","17714,993577","15636,190842","14794,931792","13596,167834","13017,044461","12652,292985","12264,587659","12139,159054","11769,917659","11371,310161","10900,895227","10581,050487","10312,434017","9957,5699476","9690,9953386","9436,774004","8701,6099161","8416,9809305","8003,3957762","7870,2100592","7483,096449","6488,4238472","5565,7390314","4932,5255403","4511,0192566","4316,7309011","3998,5728053","3878,1957764","3599,339655","3536,2565539","3177,4958467","1912,6451815","1855,2615003","1721,9493309","1683,2345639","1650,800498","1622,0194292","1607,1898951","1448,3218512","1323,0900059","1323,0900059","1116,6366581","1032,2270866",,"873,5988249","734,39277979","616,6477279","602,61754677","458,07827685","372,04509072","191,34088937",,"10,648541154",,0,,,,,,
False,2medium,100,1,medium,"18505,016297","13347,580158","12434,258367","12274,361881","12137,72664","11048,34489","10548,284446","10357,565394","10202,871158","10063,460614","9910,0157469","9828,5253092","9617,9069861","9321,7067185","9057,96357","8949,3159471","8705,2045134","8290,7833645","8219,509215","7890,8693683","7760,7827524","7628,5639884","7480,8151632","7347,1642854","7156,8974195","6985,8603163","6774,2479817","6638,8483387","6351,9546791","6186,9622068","6061,1949567","5825,2504541","5606,9243811","5575,5571193","5509,5025303","5380,2494349","5168,2845795","4959,8995959","4752,5548376","4517,4565863","4424,0747292","4193,3845249","3998,7543024","3706,8052314","3605,8009069","3116,4232228","2982,6244441","2902,5045432","2544,6412481","2193,1911365","2034,5628748","1891,4093979","1802,5974941","1726,0673714","1553,4843098","1460,0957637","1319,9894357","1009,1387493","835,73388799","615,44473828","545,77809084",
False,2medium,100,5,medium,"19981,681557","18474,797329","17518,262369","16312,244826","15551,903909","14580,858605","14094,96133","13825,801604","13464,189477","13152,900226","12989,710727","12681,975784","12194,322477","11606,317902","11427,547148","10798,86806","9878,9589938","9338,8460855","9104,7197174","9059,9934849","9008,4456232","8490,8044716","6848,5479296","6465,830538","5941,7506223","5790,6614369","5561,6063747","5413,8575495","5185,9758653","4955,2548157","4730,8174613","4621,1243175","4436,9316105","4280,7798068","4219,9802619","4003,9902562","3728,2486363","3576,113238","3349,8969897","3092,8543362","3052,8538591","2838,0232483","2647,9547517","2393,3509473","2098,3307814","2098,3307814","1675,5171158","1575,7010122","1346,4082051","1277,7428237","1019,663433","752,9310702","724,07809176","633,17662718","478,11602479","411,23144143","318,83185383","193,10314526","66,851786551","6,3608109767",,0
False,2medium,100,10,medium,"19570,617723","18001,135124","15636,190842","14794,931792","13596,167834","13017,044461","12873,642532","12366,01293","12139,159054","11884,746288","11584,794122","11188,320788","10653,169255","10401,066426","10148,664834","9736,6128182","9657,0002329","8914,3947893","8629,4911475","8182,1886386","7870,2100592","7774,6146372","6915,9216894","5565,7390314","5262,4373568","4826,2499577","4391,9243347","4066,5973596","3878,1957764","3734,0503649","3599,339655","3401,3534904","2709,3799663","1912,6451815","1855,2615003","1721,9493309","1683,2345639","1650,800498","1622,0194292","1607,1898951","1448,3218512","1323,0900059","1233,6867354","1116,6366581","1032,2270866","873,5988249","873,5988249","734,39277979","616,6477279","458,07827685","458,07827685","372,04509072","191,34088937","109,57750496","10,648541154",0,,,,,,
False,3medium,10,1,medium,"12761,470153","12269,583634","11977,069109","11148,648234","10732,323516","10216,068066","3496,4586795","1298,4629947","670,20251669","626,2447404","461,52081636","461,52081636","387,54311358","302,64913161","91,38873597","91,38873597",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,3medium,10,5,medium,"8961,5589333","3046,6329007","1619,6269288","1305,1234335","1133,7629333","918,68608802","712,78363235","309,1967768","244,66263283","228,8121904","146,76799844",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,3medium,10,10,medium,"14386,465143","12868,202506","12178,077841","11576,515646","10491,794859","10063,960116","9690,0230515","9510,0682833","8276,4739505","7992,9819663","7730,1531504","7491,4566826","7257,4960655","7055,6920084","6877,9062283","6692,3037223","6230,1323676","5958,5133788","5443,018595","5232,1126079","5032,9500074","4866,2994921","4703,3929793","4379,2588084","4276,0932395","4088,2029971","3844,5217159","3795,9873687","3719,0148767","3556,4186608","3426,1104531","3344,665685","3258,5066649","3151,2961085","3106,4994389","3027,9622073","2939,3105206","2813,741754","2720,6526297","2524,0934519","2524,0934519","1966,9166191","1586,8827364","1500,8159281","1449,7776524","1311,7372065","1133,522543","1082,9687014","952,64484227","768,81566349","572,46280395","445,13681626","341,62064413","298,58853775","113,57838544","11,032290843","11,032290843",0,,,,
False,3medium,50,1,medium,"12933,306357","12428,274423","12072,65465","11710,056068","10970,680385","10469,676535","10066,019355","3405,6745223","1463,7698051","670,20251669","649,52369534","527,53659384","461,52081636","387,54311358","377,54596653","162,90421253","91,38873597","76,530332504",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,3medium,50,5,medium,"9725,9753434","3270,6816277","1969,4537386","1366,2924316","1133,7629333","918,68608802","877,48951731","363,23394178","260,66242958","244,66263283","228,8121904","145,02582592",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,3medium,50,10,medium,"14386,465143","12868,202506","12178,077841","11270,712254","10491,794859","10063,960116","9690,0230515","9047,1823269","8276,4739505","7855,8155828","7604,7773961","7395,682513","7184,9387819","6999,9152083","6738,2154847","6690,5760076","6057,3503436","5815,5198165","5443,018595","5232,1126079","5032,9500074","4722,9308998","4695,9837109","4379,2588084","4276,0932395","4088,2029971","3844,5217159","3719,0148767","3625,6522118","3556,4186608","3426,1104531","3344,665685","3258,5066649","3151,2961085","3087,9455769","3027,9622073","2939,3105206","2813,741754","2720,6526297","2524,0934519","2524,0934519","1966,9166191","1586,8827364","1500,8159281","1449,7776524","1311,7372065","1133,522543","1082,9687014","952,64484227","768,81566349","572,46280395","445,13681626","341,62064413","298,58853775","113,57838544","113,57838544","11,032290843",0,,,,
False,3medium,100,1,medium,"12777,679539","12351,550596","11977,277697","11368,19975","10970,680385","10469,676535","10107,373721","2339,8873808","1002,2273362","670,20251669","626,2447404","527,53659384","461,52081636","387,54311358","377,54596653","162,90421253","91,38873597","76,530332504",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,3medium,100,5,medium,"9210,187281","3270,6816277","1920,9941469","1366,2924316","1133,7629333","918,68608802","856,30296392","363,23394178","260,66242958","244,66263283","146,76799844","97,707547198",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,3medium,100,10,medium,"14386,465143","12868,202506","12178,077841","11576,515646","10491,794859","10063,960116","9690,0230515","9510,0682833","8276,4739505","7855,8155828","7730,1531504","7491,4566826","7257,4960655","7055,6920084","6738,2154847","6690,5760076","6057,3503436","5815,5198165","5443,018595","5232,1126079","5032,9500074","4722,9308998","4695,9837109","4379,2588084","4276,0932395","4088,2029971","3844,5217159","3795,9873687","3719,0148767","3556,4186608","3426,1104531","3344,665685","3258,5066649","3151,2961085","3106,4994389","3027,9622073","2939,3105206","2813,741754","2813,741754","2524,0934519","2524,0934519","1966,9166191","1586,8827364","1500,8159281","1449,7776524","1311,7372065","1133,522543","1082,9687014","952,64484227","768,81566349","572,46280395","445,13681626","341,62064413","298,58853775","113,57838544","113,57838544","11,032290843",0,,,,
False,4medium,10,1,medium,"6903,2305263","6630,7749591","6411,8461092","6303,4442315","6289,9751239","6181,6032945","6166,4819062","6162,239731","6101,762069","6096,1243683","6038,716465","5992,2647491","5745,028214","5483,0679776","5374,6660999","5133,1260866","5125,1875826","4968,7809706","4886,5034184","4854,3140777","4731,170909","4711,7987669","4639,8632347","4597,0779283","4440,4417054","4358,7207892","4286,593864","4271,4724757","4197,1585745","4119,7842309","4013,0635705","3935,689227","3829,1119841","3714,0155009","3609,1403314","3522,0904977","3310,2243228","3304,9766129","3289,4272469","3253,0800789","3238,1383469","3010,4046195","2975,0687207","2951,9180689","2780,8699935","2439,980183","2280,6670808","1896,5622657","1700,006142","1572,9401792","1107,3504683","987,47879114","617,01698173","413,40308779","377,00577933","356,94640553","273,63249764","213,52676643","205,73392608","171,82259011","123,577568",
False,4medium,10,5,medium,"6579,3352441","5019,4677119","4617,7501482","4075,2591999","3662,4736065","3570,727494","3429,329193","3037,3205089","2739,3857536","2630,1283132","2229,1318274","2099,8482298","2002,3308259","1980,5887906","1774,013693","1683,1788812","1548,1712573","1534,0595541","1432,638861","1275,94971","1209,3252901","1168,979407","1038,8777494","840,7142509","770,12138866","761,99032718","483,07793976","410,53715619","314,78335775","227,38420905",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,4medium,10,10,medium,"16814,308711","15926,155562","15328,204557","14960,052369","14337,91205","13786,136106","13146,235986","12720,357809","11930,40872","11481,965443","11235,780654","10798,785267","10576,865913","10211,122959","9644,423539","9243,5106638","8941,8712665","8627,3538592","8265,3544072","8205,3157118","8090,8488188","7743,2398415","7477,5426632","7332,0934057","7092,8676342","6719,6846492","6658,4574537","6239,4081405","6239,4081405","5713,0044292","5243,45747","4873,4956295","4160,4164627","3543,0751362","3363,5343043","3255,9657925","3027,3718286","2872,66642","2735,5425643","2614,0790274","2521,9185454","2466,6885934","2422,0186612","2169,8375934","2169,8375934","2039,7359358","1888,8563135","1751,5192683","1652,2858648",,"1548,8632935","1450,1961974","1450,1961974","1355,7727354","1261,8863955","1199,2539983","1023,7740055","988,93181521",,"914,33829961","797,02104891",
False,4medium,50,1,medium,"7085,0659956","6642,6092139","6479,5269827","6411,8461092","6303,4442315","6289,9751239","6181,6032945","6166,4819062","6162,239731","6107,0097789","6101,762069","6093,4139373","6038,716465","5849,9033835","5745,028214","5696,7238782","5374,6660999","5236,5446801","5133,1260866","5125,1875826","4968,7809706","4886,5034184","4854,3140777","4731,170909","4711,7987669","4639,8632347","4637,2844437","4440,4417054","4394,9957417","4358,7207892","4271,4724757","4225,8360525","4197,1585745","4119,7842309","4013,0635705","3935,689227","3892,6300099","3829,1119841","3626,9656671","3609,1403314","3522,0904977","3365,4542748","3304,9766129","3289,4272469","3288,75942","3253,0800789","3238,1383469","3010,4046195","2975,0687207","2951,9180689","2873,9354539","2475,0695541","2347,967305","2237,6078637","1896,5622657","1681,464058","1572,9401792","1323,6958972","1033,2885638","719,27041005","617,01698173",
False,4medium,50,5,medium,"7187,3477415","5019,4677119","4617,7501482","4184,2542961","3897,5436573","3615,1228696","3485,5619097","3073,5314121","2926,4325899","2656,3233679","2408,6308735","2099,8482298","2064,9719391","2002,3308259","1831,5260684","1774,013693","1608,6561049","1548,1712573","1534,0595541","1432,638861","1275,94971","1209,3252901","1168,979407","1038,8777494","840,7142509","770,12138866","761,99032718","483,07793976","410,53715619","314,78335775","227,38420905",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,4medium,50,10,medium,"16651,968512","15622,736669","15328,204557","14913,796505","14276,658852","13611,534104","13146,235986","12515,719107","11806,885454","11415,2797","11067,188824","10686,169595","10405,184868","10211,122959","9644,423539","9243,5106638","8941,8712665","8627,3538592","8265,3544072","8205,3157118","7967,7056502","7743,2398415","7477,5426632","7278,7023173","6865,1339067","6719,6846492","6455,6441206","6239,4081405","5713,0044292","5639,1436589","5161,0966524","4366,8752615","3714,7561812","3363,5343043","3296,9098844","3027,3718286","2872,66642","2735,5425643","2614,0790274","2521,9185454","2466,6885934","2422,0186612","2169,8375934","2169,8375934","2039,7359358","1888,8563135","1751,5192683","1652,2858648","1548,8632935","1548,8632935","1450,1961974","1355,7727354",,"1261,8863955","1199,2539983","1023,7740055","988,93181521","914,33829961",,"797,02104891","713,95866326",
