Column 1,unique_id,random order,first x,tabu tenure,Label,Label 2,Goalfunction
166,19large,False,5,50,2 — 3,3,"29979,029036"
166,19large,False,5,50,3 — 4,4,"29664,845113"
166,19large,False,5,50,4 — 5,5,"29220,852308"
166,19large,False,5,50,5 — 6,6,"28995,214081"
166,19large,False,5,50,6 — 7,7,"28888,693852"
166,19large,False,5,50,7 — 8,8,"28360,70294"
166,19large,False,5,50,8 — 9,9,"28289,227952"
166,19large,False,5,50,9 — 10,10,"28074,479602"
166,19large,False,5,50,10 — 11,11,"27867,045955"
166,19large,False,5,50,11 — 12,12,"27735,628485"
166,19large,False,5,50,12 — 13,13,"27518,600079"
166,19large,False,5,50,13 — 14,14,"27200,088677"
166,19large,False,5,50,14 — 15,15,"27024,26728"
166,19large,False,5,50,15 — 16,16,"26906,966338"
166,19large,False,5,50,16 — 17,17,"26865,359617"
166,19large,False,5,50,17 — 18,18,"26693,914069"
166,19large,False,5,50,18 — 19,19,"26362,730031"
166,19large,False,5,50,19 — 20,20,"25929,225588"
166,19large,False,5,50,20 — 21,21,"25650,388457"
166,19large,False,5,50,21 — 22,22,"25459,789094"
166,19large,False,5,50,22 — 23,23,"25036,990038"
166,19large,False,5,50,23 — 24,24,"24837,408924"
166,19large,False,5,50,24 — 25,25,"24630,487901"
166,19large,False,5,50,25 — 26,26,"24504,087173"
166,19large,False,5,50,26 — 27,27,"24172,633257"
166,19large,False,5,50,27 — 28,28,"23921,568687"
166,19large,False,5,50,28 — 29,29,"23769,247455"
166,19large,False,5,50,29 — 30,30,"23717,336745"
166,19large,False,5,50,30 — 31,31,"23717,336745"
166,19large,False,5,50,31 — 32,32,"23314,059287"
166,19large,False,5,50,32 — 33,33,"23186,798112"
166,19large,False,5,50,33 — 34,34,"23023,688617"
166,19large,False,5,50,34 — 35,35,"22777,20525"
166,19large,False,5,50,35 — 36,36,"22647,588497"
166,19large,False,5,50,36 — 37,37,"22472,315064"
166,19large,False,5,50,37 — 38,38,"22309,678048"
166,19large,False,5,50,38 — 39,39,"22280,763265"
166,19large,False,5,50,39 — 40,40,"22171,089354"
166,19large,False,5,50,40 — 41,41,"21926,35013"
166,19large,False,5,50,41 — 42,42,"21794,084591"
166,19large,False,5,50,42 — 43,43,"21746,345666"
166,19large,False,5,50,43 — 44,44,"21532,381198"
166,19large,False,5,50,44 — 45,45,"21532,381198"
166,19large,False,5,50,45 — 46,46,"21402,898183"
166,19large,False,5,50,46 — 47,47,"21358,675698"
166,19large,False,5,50,47 — 48,48,"21009,323684"
166,19large,False,5,50,48 — 49,49,"20925,557805"
166,19large,False,5,50,49 — 50,50,"20878,187583"
166,19large,False,5,50,50 — 51,51,"20814,565855"
166,19large,False,5,50,51 — 52,52,"20749,064218"
166,19large,False,5,50,52 — 53,53,"20435,41808"
166,19large,False,5,50,53 — 54,54,"19424,979308"
166,19large,False,5,50,54 — 55,55,"19050,187288"
166,19large,False,5,50,55 — 56,56,"18956,633187"
166,19large,False,5,50,56 — 57,57,"18883,204557"
166,19large,False,5,50,57 — 58,58,"18541,146253"
166,19large,False,5,50,58 — 59,59,"18477,324239"
166,19large,False,5,50,59 — 60,60,"18446,747661"
166,19large,False,5,50,60 — 61,61,"18427,268627"
167,19large,False,5,100,0 — 1,1,"34518,875764"
167,19large,False,5,100,1 — 2,2,"31365,602802"
167,19large,False,5,100,2 — 3,3,"29979,029036"
167,19large,False,5,100,3 — 4,4,"29664,845113"
167,19large,False,5,100,4 — 5,5,"29168,856629"
167,19large,False,5,100,5 — 6,6,"28995,214081"
167,19large,False,5,100,6 — 7,7,"28736,194665"
167,19large,False,5,100,7 — 8,8,"28360,70294"
167,19large,False,5,100,8 — 9,9,"28243,993302"
167,19large,False,5,100,9 — 10,10,"28042,867352"
167,19large,False,5,100,10 — 11,11,"27867,045955"
167,19large,False,5,100,11 — 12,12,"27572,034"
167,19large,False,5,100,12 — 13,13,"27418,73753"
167,19large,False,5,100,13 — 14,14,"27200,088677"
167,19large,False,5,100,14 — 15,15,"27024,26728"
167,19large,False,5,100,15 — 16,16,"26865,359617"
167,19large,False,5,100,16 — 17,17,"26693,914069"
167,19large,False,5,100,17 — 18,18,"26455,01757"
167,19large,False,5,100,18 — 19,19,"26026,680576"
167,19large,False,5,100,19 — 20,20,"25650,388457"
167,19large,False,5,100,20 — 21,21,"25518,57746"
167,19large,False,5,100,21 — 22,22,"25111,170118"
167,19large,False,5,100,22 — 23,23,"25014,16489"
167,19large,False,5,100,23 — 24,24,"24746,433575"
167,19large,False,5,100,24 — 25,25,"24504,087173"
167,19large,False,5,100,25 — 26,26,"24275,209143"
167,19large,False,5,100,26 — 27,27,"23921,568687"
167,19large,False,5,100,27 — 28,28,"23871,187956"
167,19large,False,5,100,28 — 29,29,"23717,336745"
167,19large,False,5,100,29 — 30,30,"23717,336745"
167,19large,False,5,100,30 — 31,31,"23314,059287"
167,19large,False,5,100,31 — 32,32,"23186,798112"
167,19large,False,5,100,32 — 33,33,"23023,688617"
167,19large,False,5,100,33 — 34,34,"22777,20525"
167,19large,False,5,100,34 — 35,35,"22647,588497"
167,19large,False,5,100,35 — 36,36,"22472,315064"
167,19large,False,5,100,36 — 37,37,"22309,678048"
167,19large,False,5,100,37 — 38,38,"22280,763265"
167,19large,False,5,100,38 — 39,39,"22095,027089"
167,19large,False,5,100,39 — 40,40,"21926,35013"
167,19large,False,5,100,40 — 41,41,"21794,084591"
167,19large,False,5,100,41 — 42,42,"21682,606827"
167,19large,False,5,100,42 — 43,43,"21532,381198"
167,19large,False,5,100,43 — 44,44,"21402,898183"
167,19large,False,5,100,44 — 45,45,"21358,675698"
167,19large,False,5,100,45 — 46,46,"21358,675698"
167,19large,False,5,100,46 — 47,47,"20979,187053"
167,19large,False,5,100,47 — 48,48,"20925,557805"
167,19large,False,5,100,48 — 49,49,"20878,187583"
167,19large,False,5,100,49 — 50,50,"20768,149473"
167,19large,False,5,100,50 — 51,51,"20749,064218"
167,19large,False,5,100,51 — 52,52,"19991,785965"
167,19large,False,5,100,52 — 53,53,"19296,545681"
167,19large,False,5,100,53 — 54,54,"19050,187288"
167,19large,False,5,100,54 — 55,55,"18956,633187"
167,19large,False,5,100,55 — 56,56,"18883,204557"
167,19large,False,5,100,56 — 57,57,"18541,146253"
167,19large,False,5,100,57 — 58,58,"18477,324239"
167,19large,False,5,100,58 — 59,59,"18446,747661"
167,19large,False,5,100,59 — 60,60,"18212,436403"
167,19large,False,5,100,60 — 61,61,"18089,070915"
168,19large,False,10,10,0 — 1,1,"40366,116103"
168,19large,False,10,10,1 — 2,2,"39858,382002"
168,19large,False,10,10,2 — 3,3,"39290,284873"
168,19large,False,10,10,3 — 4,4,"38546,384222"
168,19large,False,10,10,4 — 5,5,"38095,249969"
168,19large,False,10,10,5 — 6,6,"37654,92239"
168,19large,False,10,10,6 — 7,7,"37345,668693"
168,19large,False,10,10,7 — 8,8,"36724,383443"
168,19large,False,10,10,8 — 9,9,"36248,998091"
168,19large,False,10,10,9 — 10,10,"35758,260698"
168,19large,False,10,10,10 — 11,11,"35273,166608"
168,19large,False,10,10,11 — 12,12,"34912,493483"
168,19large,False,10,10,12 — 13,13,"34781,076013"
168,19large,False,10,10,13 — 14,14,"34357,982696"
168,19large,False,10,10,14 — 15,15,"34229,083294"
168,19large,False,10,10,15 — 16,16,"33799,574444"
168,19large,False,10,10,16 — 17,17,"33517,889972"
168,19large,False,10,10,17 — 18,18,"33142,424392"
168,19large,False,10,10,18 — 19,19,"32648,631771"
168,19large,False,10,10,19 — 20,20,"32096,992969"
168,19large,False,10,10,20 — 21,21,"31843,192754"
168,19large,False,10,10,21 — 22,22,"31336,442299"
168,19large,False,10,10,22 — 23,23,"30802,998091"
168,19large,False,10,10,23 — 24,24,"30206,616034"
168,19large,False,10,10,24 — 25,25,"29835,722006"
168,19large,False,10,10,25 — 26,26,"29488,392934"
168,19large,False,10,10,26 — 27,27,"29080,065704"
168,19large,False,10,10,27 — 28,28,"28695,842965"
168,19large,False,10,10,28 — 29,29,"28560,164779"
168,19large,False,10,10,29 — 30,30,"28129,632616"
168,19large,False,10,10,30 — 31,31,"27899,153949"
168,19large,False,10,10,31 — 32,32,"27748,92832"
168,19large,False,10,10,32 — 33,33,"27497,86375"
168,19large,False,10,10,33 — 34,34,"27283,426887"
168,19large,False,10,10,34 — 35,35,"27181,486386"
168,19large,False,10,10,35 — 36,36,"27087,203051"
168,19large,False,10,10,36 — 37,37,"26995,26698"
168,19large,False,10,10,37 — 38,38,"26809,539697"
168,19large,False,10,10,38 — 39,39,"26608,335516"
168,19large,False,10,10,39 — 40,40,"26411,635701"
168,19large,False,10,10,40 — 41,41,"26230,305738"
168,19large,False,10,10,41 — 42,42,"25938,162272"
168,19large,False,10,10,42 — 43,43,"25841,527118"
168,19large,False,10,10,43 — 44,44,"25610,3795"
168,19large,False,10,10,44 — 45,45,"25534,596514"
168,19large,False,10,10,45 — 46,46,"25410,53618"
168,19large,False,10,10,46 — 47,47,"25401,122585"
168,19large,False,10,10,47 — 48,48,"25286,206905"
168,19large,False,10,10,48 — 49,49,"24888,848549"
168,19large,False,10,10,49 — 50,50,"24759,268805"
168,19large,False,10,10,50 — 51,51,"24659,539955"
168,19large,False,10,10,51 — 52,52,"24414,732484"
168,19large,False,10,10,52 — 53,53,"24201,535977"
168,19large,False,10,10,53 — 54,54,"24120,264617"
168,19large,False,10,10,54 — 55,55,"24120,264617"
168,19large,False,10,10,55 — 56,56,"23866,422691"
168,19large,False,10,10,56 — 57,57,"23744,285054"
168,19large,False,10,10,57 — 58,58,"23491,067861"
168,19large,False,10,10,58 — 59,59,"23145,232477"
168,19large,False,10,10,59 — 60,60,"22914,066068"
168,19large,False,10,10,60 — 61,61,"22716,13837"
169,19large,False,10,50,0 — 1,1,"40366,116103"
169,19large,False,10,50,1 — 2,2,"39858,382002"
169,19large,False,10,50,2 — 3,3,"39290,284873"
169,19large,False,10,50,3 — 4,4,"38546,384222"
169,19large,False,10,50,4 — 5,5,"38095,249969"
169,19large,False,10,50,5 — 6,6,"37613,77958"
169,19large,False,10,50,6 — 7,7,"37345,668693"
169,19large,False,10,50,7 — 8,8,"36724,383443"
169,19large,False,10,50,8 — 9,9,"36125,288497"
169,19large,False,10,50,9 — 10,10,"35758,260698"
169,19large,False,10,50,10 — 11,11,"35273,166608"
169,19large,False,10,50,11 — 12,12,"34912,493483"
169,19large,False,10,50,12 — 13,13,"34781,076013"
169,19large,False,10,50,13 — 14,14,"34357,982696"
169,19large,False,10,50,14 — 15,15,"34229,083294"
169,19large,False,10,50,15 — 16,16,"33904,108933"
169,19large,False,10,50,16 — 17,17,"33517,889972"
169,19large,False,10,50,17 — 18,18,"33142,424392"
169,19large,False,10,50,18 — 19,19,"32339,41428"
169,19large,False,10,50,19 — 20,20,"32096,992969"
169,19large,False,10,50,20 — 21,21,"31843,192754"
169,19large,False,10,50,21 — 22,22,"31336,442299"
169,19large,False,10,50,22 — 23,23,"30802,998091"
169,19large,False,10,50,23 — 24,24,"30206,616034"
169,19large,False,10,50,24 — 25,25,"29835,722006"
169,19large,False,10,50,25 — 26,26,"29488,392934"
169,19large,False,10,50,26 — 27,27,"29080,065704"
169,19large,False,10,50,27 — 28,28,"28695,842965"
169,19large,False,10,50,28 — 29,29,"28560,164779"
169,19large,False,10,50,29 — 30,30,"28129,632616"
169,19large,False,10,50,30 — 31,31,"27899,153949"
169,19large,False,10,50,31 — 32,32,"27748,92832"
169,19large,False,10,50,32 — 33,33,"27497,86375"
169,19large,False,10,50,33 — 34,34,"27283,426887"
169,19large,False,10,50,34 — 35,35,"27181,486386"
169,19large,False,10,50,35 — 36,36,"27087,203051"
169,19large,False,10,50,36 — 37,37,"26995,26698"
169,19large,False,10,50,37 — 38,38,"26809,539697"
169,19large,False,10,50,38 — 39,39,"26608,335516"
169,19large,False,10,50,39 — 40,40,"26411,635701"
169,19large,False,10,50,40 — 41,41,"26230,305738"
169,19large,False,10,50,41 — 42,42,"25938,162272"
169,19large,False,10,50,42 — 43,43,"25841,527118"
169,19large,False,10,50,43 — 44,44,"25610,3795"
169,19large,False,10,50,44 — 45,45,"25534,596514"
169,19large,False,10,50,45 — 46,46,"25401,122585"
169,19large,False,10,50,46 — 47,47,"25286,206905"
169,19large,False,10,50,47 — 48,48,"24986,303537"
169,19large,False,10,50,48 — 49,49,"24888,848549"
169,19large,False,10,50,49 — 50,50,"24659,539955"
169,19large,False,10,50,50 — 51,51,"24414,732484"
169,19large,False,10,50,51 — 52,52,"24298,78681"
169,19large,False,10,50,52 — 53,53,"24201,535977"
169,19large,False,10,50,53 — 54,54,"24120,264617"
169,19large,False,10,50,54 — 55,55,"23866,422691"
169,19large,False,10,50,55 — 56,56,"23744,285054"
169,19large,False,10,50,56 — 57,57,"23491,067861"
169,19large,False,10,50,57 — 58,58,"23273,666104"
169,19large,False,10,50,58 — 59,59,"23145,232477"
169,19large,False,10,50,59 — 60,60,"22914,066068"
169,19large,False,10,50,60 — 61,61,"22716,13837"
170,19large,False,10,100,0 — 1,1,"40366,116103"
170,19large,False,10,100,1 — 2,2,"39858,382002"
170,19large,False,10,100,2 — 3,3,"39180,32665"
170,19large,False,10,100,3 — 4,4,"38546,384222"
170,19large,False,10,100,4 — 5,5,"38095,249969"
170,19large,False,10,100,5 — 6,6,"37613,77958"
170,19large,False,10,100,6 — 7,7,"37345,668693"
170,19large,False,10,100,7 — 8,8,"36724,383443"
170,19large,False,10,100,8 — 9,9,"36125,288497"
170,19large,False,10,100,9 — 10,10,"35758,260698"
170,19large,False,10,100,10 — 11,11,"35273,166608"
170,19large,False,10,100,11 — 12,12,"34912,493483"
170,19large,False,10,100,12 — 13,13,"34781,076013"
170,19large,False,10,100,13 — 14,14,"34357,982696"
170,19large,False,10,100,14 — 15,15,"34229,083294"
170,19large,False,10,100,15 — 16,16,"33799,574444"
170,19large,False,10,100,16 — 17,17,"33252,55375"
170,19large,False,10,100,17 — 18,18,"32863,587262"
170,19large,False,10,100,18 — 19,19,"32339,41428"
170,19large,False,10,100,19 — 20,20,"32096,992969"
170,19large,False,10,100,20 — 21,21,"31509,737667"
170,19large,False,10,100,21 — 22,22,"31016,739509"
170,19large,False,10,100,22 — 23,23,"30672,71727"
170,19large,False,10,100,23 — 24,24,"30206,616034"
170,19large,False,10,100,24 — 25,25,"29719,744897"
170,19large,False,10,100,25 — 26,26,"29205,99267"
170,19large,False,10,100,26 — 27,27,"29080,065704"
170,19large,False,10,100,27 — 28,28,"28579,336014"
170,19large,False,10,100,28 — 29,29,"28560,164779"
170,19large,False,10,100,29 — 30,30,"28129,632616"
170,19large,False,10,100,30 — 31,31,"27899,153949"
170,19large,False,10,100,31 — 32,32,"27748,92832"
170,19large,False,10,100,32 — 33,33,"27497,86375"
170,19large,False,10,100,33 — 34,34,"27283,426887"
170,19large,False,10,100,34 — 35,35,"27087,203051"
170,19large,False,10,100,35 — 36,36,"26995,26698"
170,19large,False,10,100,36 — 37,37,"26809,539697"
170,19large,False,10,100,37 — 38,38,"26608,335516"
170,19large,False,10,100,38 — 39,39,"26411,635701"
170,19large,False,10,100,39 — 40,40,"26230,305738"
170,19large,False,10,100,40 — 41,41,"25938,162272"
170,19large,False,10,100,41 — 42,42,"25841,527118"
170,19large,False,10,100,42 — 43,43,"25610,3795"
170,19large,False,10,100,43 — 44,44,"25610,3795"
170,19large,False,10,100,44 — 45,45,"25534,596514"
170,19large,False,10,100,45 — 46,46,"25401,122585"
170,19large,False,10,100,46 — 47,47,"25286,206905"
170,19large,False,10,100,47 — 48,48,"24986,303537"
170,19large,False,10,100,48 — 49,49,"24888,848549"
170,19large,False,10,100,49 — 50,50,"24659,539955"
170,19large,False,10,100,50 — 51,51,"24414,732484"
170,19large,False,10,100,51 — 52,52,"24298,78681"
170,19large,False,10,100,52 — 53,53,"24201,535977"
170,19large,False,10,100,53 — 54,54,"24120,264617"
170,19large,False,10,100,54 — 55,55,"23866,422691"
170,19large,False,10,100,55 — 56,56,"23744,285054"
170,19large,False,10,100,56 — 57,57,"23491,067861"
170,19large,False,10,100,57 — 58,58,"23273,666104"
170,19large,False,10,100,58 — 59,59,"23145,232477"
170,19large,False,10,100,59 — 60,60,"22716,13837"
170,19large,False,10,100,60 — 61,61,"22583,872832"
171,19large,True,1,10,0 — 1,1,"35850,507864"
171,19large,True,1,10,1 — 2,2,"31805,545266"
171,19large,True,1,10,2 — 3,3,"30347,196551"
171,19large,True,1,10,3 — 4,4,"29739,42298"
171,19large,True,1,10,4 — 5,5,"29658,715921"
171,19large,True,1,10,5 — 6,6,"29510,457439"
171,19large,True,1,10,6 — 7,7,"29510,457439"
171,19large,True,1,10,7 — 8,8,"26122,945089"
171,19large,True,1,10,8 — 9,9,"21963,787317"
171,19large,True,1,10,9 — 10,10,"18653,929326"
171,19large,True,1,10,10 — 11,11,"16429,299638"
171,19large,True,1,10,11 — 12,12,"15106,582022"
171,19large,True,1,10,12 — 13,13,"13428,293867"
171,19large,True,1,10,13 — 14,14,"11855,881935"
171,19large,True,1,10,14 — 15,15,"9754,0739129"
171,19large,True,1,10,15 — 16,16,"8430,8846147"
171,19large,True,1,10,16 — 17,17,"7546,425211"
171,19large,True,1,10,17 — 18,18,"6818,224434"
171,19large,True,1,10,18 — 19,19,"6443,724169"
171,19large,True,1,10,19 — 20,20,"6385,7806031"
171,19large,True,1,10,20 — 21,21,"6214,3908156"
171,19large,True,1,10,21 — 22,22,"6143,8594234"
171,19large,True,1,10,22 — 23,23,"5825,7015446"
171,19large,True,1,10,23 — 24,24,"5825,7015446"
171,19large,True,1,10,24 — 25,25,"5746,3029909"
171,19large,True,1,10,25 — 26,26,"5746,3029909"
171,19large,True,1,10,26 — 27,27,"5746,3029909"
171,19large,True,1,10,27 — 28,28,"5746,3029909"
171,19large,True,1,10,28 — 29,29,"5329,5193149"
171,19large,True,1,10,29 — 30,30,"5329,5193149"
171,19large,True,1,10,30 — 31,31,"5329,5193149"
171,19large,True,1,10,31 — 32,32,"4913,2793921"
171,19large,True,1,10,32 — 33,33,"4913,2793921"
171,19large,True,1,10,33 — 34,34,"4525,1274512"
171,19large,True,1,10,34 — 35,35,"3508,6324487"
171,19large,True,1,10,35 — 36,36,"2827,0734989"
171,19large,True,1,10,36 — 37,37,"2648,2220675"
171,19large,True,1,10,37 — 38,38,"2336,6408977"
171,19large,True,1,10,38 — 39,39,"2331,8558936"
171,19large,True,1,10,39 — 40,40,"2331,8558936"
171,19large,True,1,10,40 — 41,41,"2290,2086446"
171,19large,True,1,10,41 — 42,42,"1831,2316249"
171,19large,True,1,10,42 — 43,43,"1831,2316249"
171,19large,True,1,10,43 — 44,44,"1647,7280708"
171,19large,True,1,10,44 — 45,45,"1647,7280708"
171,19large,True,1,10,45 — 46,46,"1537,6899605"
171,19large,True,1,10,46 — 47,47,"1537,6899605"
171,19large,True,1,10,47 — 48,48,"1537,6899605"
171,19large,True,1,10,48 — 49,49,"1495,4549908"
171,19large,True,1,10,49 — 50,50,"1495,4549908"
171,19large,True,1,10,50 — 51,51,"1483,6244699"
171,19large,True,1,10,51 — 52,52,"1030,4586696"
171,19large,True,1,10,52 — 53,53,"1030,4586696"
171,19large,True,1,10,53 — 54,54,"728,04235698"
171,19large,True,1,10,54 — 55,55,"728,04235698"
171,19large,True,1,10,55 — 56,56,"410,59559539"
171,19large,True,1,10,56 — 57,57,0
171,19large,True,1,10,57 — 58,58,0
171,19large,True,1,10,58 — 59,59,0
171,19large,True,1,10,59 — 60,60,0
171,19large,True,1,10,60 — 61,61,0
172,19large,True,1,50,0 — 1,1,"37175,187236"
172,19large,True,1,50,1 — 2,2,"32606,452014"
172,19large,True,1,50,2 — 3,3,"27550,817796"
172,19large,True,1,50,3 — 4,4,"23651,296406"
172,19large,True,1,50,4 — 5,5,"22773,313782"
172,19large,True,1,50,5 — 6,6,"22773,313782"
172,19large,True,1,50,6 — 7,7,"22773,313782"
172,19large,True,1,50,7 — 8,8,"22773,313782"
172,19large,True,1,50,8 — 9,9,"21084,955127"
172,19large,True,1,50,9 — 10,10,"20189,840386"
172,19large,True,1,50,10 — 11,11,"20189,840386"
172,19large,True,1,50,11 — 12,12,"20137,159403"
172,19large,True,1,50,12 — 13,13,"19115,056386"
172,19large,True,1,50,13 — 14,14,"17084,731735"
172,19large,True,1,50,14 — 15,15,"16712,822205"
172,19large,True,1,50,15 — 16,16,"16576,925451"
172,19large,True,1,50,16 — 17,17,"16576,925451"
172,19large,True,1,50,17 — 18,18,"14815,383669"
172,19large,True,1,50,18 — 19,19,"14590,705461"
172,19large,True,1,50,19 — 20,20,"14055,366654"
172,19large,True,1,50,20 — 21,21,"14055,366654"
172,19large,True,1,50,21 — 22,22,"14055,366654"
172,19large,True,1,50,22 — 23,23,"14055,366654"
172,19large,True,1,50,23 — 24,24,"14055,366654"
172,19large,True,1,50,24 — 25,25,"13853,266645"
172,19large,True,1,50,25 — 26,26,"11653,175238"
172,19large,True,1,50,26 — 27,27,"10357,077649"
172,19large,True,1,50,27 — 28,28,"10318,975521"
172,19large,True,1,50,28 — 29,29,"9132,174829"
172,19large,True,1,50,29 — 30,30,"8021,5405768"
172,19large,True,1,50,30 — 31,31,"6579,321357"
172,19large,True,1,50,31 — 32,32,"5563,477746"
172,19large,True,1,50,32 — 33,33,"4608,688457"
172,19large,True,1,50,33 — 34,34,"4251,9239045"
172,19large,True,1,50,34 — 35,35,"3137,6667804"
172,19large,True,1,50,35 — 36,36,"3137,6667804"
172,19large,True,1,50,36 — 37,37,"3137,6667804"
172,19large,True,1,50,37 — 38,38,"3137,6667804"
172,19large,True,1,50,38 — 39,39,"3137,6667804"
172,19large,True,1,50,39 — 40,40,"2929,2767824"
172,19large,True,1,50,40 — 41,41,"2929,2767824"
172,19large,True,1,50,41 — 42,42,"2655,1418482"
172,19large,True,1,50,42 — 43,43,"1989,6636725"
172,19large,True,1,50,43 — 44,44,"1989,6636725"
172,19large,True,1,50,44 — 45,45,"1830,6167408"
172,19large,True,1,50,45 — 46,46,"667,45399414"
172,19large,True,1,50,46 — 47,47,"346,0490274"
172,19large,True,1,50,47 — 48,48,0
172,19large,True,1,50,48 — 49,49,0
172,19large,True,1,50,49 — 50,50,0
172,19large,True,1,50,50 — 51,51,0
172,19large,True,1,50,51 — 52,52,0
172,19large,True,1,50,52 — 53,53,0
172,19large,True,1,50,53 — 54,54,0
172,19large,True,1,50,54 — 55,55,0
172,19large,True,1,50,55 — 56,56,0
172,19large,True,1,50,56 — 57,57,0
172,19large,True,1,50,57 — 58,58,0
172,19large,True,1,50,58 — 59,59,0
172,19large,True,1,50,59 — 60,60,0
172,19large,True,1,50,60 — 61,61,0
173,19large,True,1,100,0 — 1,1,"35376,047227"
173,19large,True,1,100,1 — 2,2,"29895,981937"
173,19large,True,1,100,2 — 3,3,"24871,786228"
173,19large,True,1,100,3 — 4,4,"21341,880304"
173,19large,True,1,100,4 — 5,5,"18606,763207"
173,19large,True,1,100,5 — 6,6,"16594,690888"
173,19large,True,1,100,6 — 7,7,"15624,681106"
173,19large,True,1,100,7 — 8,8,"15226,065737"
173,19large,True,1,100,8 — 9,9,"12574,625782"
173,19large,True,1,100,9 — 10,10,"11832,169999"
173,19large,True,1,100,10 — 11,11,"11103,342243"
173,19large,True,1,100,11 — 12,12,"11103,342243"
173,19large,True,1,100,12 — 13,13,"11103,342243"
173,19large,True,1,100,13 — 14,14,"9640,578111"
173,19large,True,1,100,14 — 15,15,"9424,4382962"
173,19large,True,1,100,15 — 16,16,"9424,4382962"
173,19large,True,1,100,16 — 17,17,"7815,4232809"
173,19large,True,1,100,17 — 18,18,"6373,4940225"
173,19large,True,1,100,18 — 19,19,"5171,8599064"
173,19large,True,1,100,19 — 20,20,"4572,6677329"
173,19large,True,1,100,20 — 21,21,"4572,6677329"
173,19large,True,1,100,21 — 22,22,"4572,6677329"
173,19large,True,1,100,22 — 23,23,"3906,9790356"
173,19large,True,1,100,23 — 24,24,"3906,9790356"
173,19large,True,1,100,24 — 25,25,"3766,9040874"
173,19large,True,1,100,25 — 26,26,"3079,421273"
173,19large,True,1,100,26 — 27,27,"2972,2356866"
173,19large,True,1,100,27 — 28,28,"2972,2356866"
173,19large,True,1,100,28 — 29,29,"2972,2356866"
173,19large,True,1,100,29 — 30,30,"2972,2356866"
173,19large,True,1,100,30 — 31,31,"2972,2356866"
173,19large,True,1,100,31 — 32,32,"2933,1861895"
173,19large,True,1,100,32 — 33,33,"2393,8982571"
173,19large,True,1,100,33 — 34,34,"2393,8982571"
173,19large,True,1,100,34 — 35,35,"2393,8982571"
173,19large,True,1,100,35 — 36,36,"2393,8982571"
173,19large,True,1,100,36 — 37,37,"2393,8982571"
173,19large,True,1,100,37 — 38,38,"1791,6339454"
173,19large,True,1,100,38 — 39,39,"935,06834848"
173,19large,True,1,100,39 — 40,40,"684,33945193"
173,19large,True,1,100,40 — 41,41,"684,33945193"
173,19large,True,1,100,41 — 42,42,"301,33623355"
173,19large,True,1,100,42 — 43,43,"124,5530846"
173,19large,True,1,100,43 — 44,44,0
173,19large,True,1,100,44 — 45,45,0
173,19large,True,1,100,45 — 46,46,0
173,19large,True,1,100,46 — 47,47,0
173,19large,True,1,100,47 — 48,48,0
173,19large,True,1,100,48 — 49,49,0
173,19large,True,1,100,49 — 50,50,0
173,19large,True,1,100,50 — 51,51,0
173,19large,True,1,100,51 — 52,52,0
173,19large,True,1,100,52 — 53,53,0
173,19large,True,1,100,53 — 54,54,0
173,19large,True,1,100,54 — 55,55,0
173,19large,True,1,100,55 — 56,56,0
173,19large,True,1,100,56 — 57,57,0
173,19large,True,1,100,57 — 58,58,0
173,19large,True,1,100,58 — 59,59,0
173,19large,True,1,100,59 — 60,60,0
173,19large,True,1,100,60 — 61,61,0
174,19large,True,5,10,0 — 1,1,"35946,99887"
174,19large,True,5,10,1 — 2,2,"31883,014643"
174,19large,True,5,10,2 — 3,3,"24419,319435"
174,19large,True,5,10,3 — 4,4,"19480,415567"
174,19large,True,5,10,4 — 5,5,"17000,46463"
174,19large,True,5,10,5 — 6,6,"16669,104559"
174,19large,True,5,10,6 — 7,7,"16569,375709"
174,19large,True,5,10,7 — 8,8,"16569,375709"
174,19large,True,5,10,8 — 9,9,"16569,375709"
174,19large,True,5,10,9 — 10,10,"16569,375709"
174,19large,True,5,10,10 — 11,11,"15133,945419"
174,19large,True,5,10,11 — 12,12,"12631,009543"
174,19large,True,5,10,12 — 13,13,"11173,457896"
174,19large,True,5,10,13 — 14,14,"9364,1710137"
174,19large,True,5,10,14 — 15,15,"9162,3669891"
174,19large,True,5,10,15 — 16,16,"9162,3669891"
174,19large,True,5,10,16 — 17,17,"9162,3669891"
174,19large,True,5,10,17 — 18,18,"9162,3669891"
174,19large,True,5,10,18 — 19,19,"8101,016832"
174,19large,True,5,10,19 — 20,20,"6388,7753627"
174,19large,True,5,10,20 — 21,21,"5469,2778611"
174,19large,True,5,10,21 — 22,22,"5121,7351047"
174,19large,True,5,10,22 — 23,23,"5121,7351047"
174,19large,True,5,10,23 — 24,24,"4127,1040588"
174,19large,True,5,10,24 — 25,25,"2905,3305971"
174,19large,True,5,10,25 — 26,26,"2888,821713"
174,19large,True,5,10,26 — 27,27,"2888,821713"
174,19large,True,5,10,27 — 28,28,"2888,821713"
174,19large,True,5,10,28 — 29,29,"2888,821713"
174,19large,True,5,10,29 — 30,30,"2888,821713"
174,19large,True,5,10,30 — 31,31,"2188,5446005"
174,19large,True,5,10,31 — 32,32,"1669,4477054"
174,19large,True,5,10,32 — 33,33,"1036,3234069"
174,19large,True,5,10,33 — 34,34,0
174,19large,True,5,10,34 — 35,35,0
174,19large,True,5,10,35 — 36,36,0
174,19large,True,5,10,36 — 37,37,0
